gene_name,refseq_id,miR,SNP,diseases,distance,experimentally_confirmed
IRS2,NM_003749,hsa-miR-135a,rs2289046,"Breast cancer",-1681,
IRS2,NM_003749,hsa-miR-135b,rs2289046,"Breast cancer",-1681,
ESR1,NM_001122740,hsa-miR-9,rs9341070,"Breast cancer, Type 2 diabetes",-1684,
IRS2,NM_003749,hsa-miR-448,rs2289046,"Breast cancer",-1685,
IRS2,NM_003749,hsa-miR-153,rs2289046,"Breast cancer",-1686,
IRS2,NM_003749,hsa-miR-153,rs2289046,"Breast cancer",-1686,
IRS2,NM_003749,hsa-miR-153,rs2289046,"Breast cancer",-1686,
IRS2,NM_003749,hsa-miR-367,rs2289046,"Breast cancer",-1688,
IRS2,NM_003749,hsa-miR-92b,rs2289046,"Breast cancer",-1688,
IRS2,NM_003749,hsa-miR-25,rs2289046,"Breast cancer",-1688,
IRS2,NM_003749,hsa-miR-92a,rs2289046,"Breast cancer",-1688,
IRS2,NM_003749,hsa-miR-32,rs2289046,"Breast cancer",-1688,
IRS2,NM_003749,hsa-miR-363,rs2289046,"Breast cancer",-1688,
IRS2,NM_003749,hsa-miR-32,rs2289046,"Breast cancer",-1688,
IRS2,NM_003749,hsa-miR-32,rs2289046,"Breast cancer",-1688,
IRS2,NM_003749,hsa-miR-137,rs2289046,"Breast cancer",-1689,
ESR1,NM_001122740,hsa-miR-18,rs2747648,"Breast cancer",1701,
ESR1,NM_001122740,hsa-miR-18,rs2747648,"Breast cancer",1701,
CCND1,NM_053056,hsa-miR-338,rs678653,"Breast cancer",-1706,
CCND1,NM_053056,hsa-miR-338,rs678653,"Breast cancer",-1706,
SLC4A7,NM_003615,hsa-miR-488,rs4973768,"Breast cancer",-1709,
CCND1,NM_053056,hsa-miR-373,rs678653,"Breast cancer",-1713,
CCND1,NM_053056,hsa-miR-373,rs678653,"Breast cancer",-1713,
ESR1,NM_001122740,hsa-miR-215,rs2747648,"Breast cancer",-1730,
ESRRG,NR_024099,hsa-miR-378,rs945453,"Breast cancer",-1730,
ESRRG,NR_024099,hsa-miR-378,rs945453,"Breast cancer",-1730,
ESR1,NM_001122740,hsa-miR-302d,rs9341070,"Breast cancer, Type 2 diabetes",-1736,
ESR1,NM_001122740,hsa-miR-302c,rs9341070,"Breast cancer, Type 2 diabetes",-1736,Yes
ESR1,NM_001122740,hsa-miR-302b,rs9341070,"Breast cancer, Type 2 diabetes",-1736,
ESR1,NM_001122740,hsa-miR-302a,rs9341070,"Breast cancer, Type 2 diabetes",-1736,
ESR1,NM_001122740,hsa-miR-300,rs2747648,"Breast cancer",1742,
ESR1,NM_001122740,hsa-miR-381,rs2747648,"Breast cancer",1742,
ESR1,NM_001122740,hsa-miR-26a,rs2747648,"Breast cancer",-1748,
ESR1,NM_001122740,hsa-miR-1297,rs2747648,"Breast cancer",-1748,
ESR1,NM_001122740,hsa-miR-26b,rs2747648,"Breast cancer",-1748,
ESR1,NM_001122740,hsa-miR-26b,rs2747648,"Breast cancer",-1748,
ESR1,NM_001122740,hsa-miR-26a,rs2747648,"Breast cancer",-1748,
BRCA1,NR_027676,hsa-miR-143,rs4986850,"Breast cancer",-1759,
ESR1,NM_001122740,hsa-miR-215,rs2747648,"Breast cancer",1769,
ESR1,NM_001122740,hsa-miR-193,rs2747648,"Breast cancer",-1772,
SLC4A7,NM_003615,hsa-miR-137,rs4973768,"Breast cancer",-1777,
SLC4A7,NM_003615,hsa-miR-137,rs4973768,"Breast cancer",-1777,
SLC4A7,NM_003615,hsa-miR-137,rs4973768,"Breast cancer",-1777,
SLC4A7,NM_003615,hsa-miR-411,rs4973768,"Breast cancer",-1787,
ESRRG,NR_024099,hsa-miR-384,rs945453,"Breast cancer",-1794,
ESR1,NM_001122740,hsa-miR-181a,rs1062577,"Breast cancer",1799,Yes
ESR1,NM_001122740,hsa-miR-181d,rs1062577,"Breast cancer",1799,
ESR1,NM_001122740,hsa-miR-181c,rs1062577,"Breast cancer",1799,
ESR1,NM_001122740,hsa-miR-181b,rs1062577,"Breast cancer",1799,Yes
ESR1,NM_001122740,hsa-miR-181c,rs1062577,"Breast cancer",1800,
ESR1,NM_001122740,hsa-miR-181a,rs1062577,"Breast cancer",1800,Yes
ESR1,NM_001122740,hsa-miR-181b,rs1062577,"Breast cancer",1800,Yes
ESR1,NM_001122740,hsa-miR-181c,rs1062577,"Breast cancer",1800,
ESR1,NM_001122740,hsa-miR-181b,rs1062577,"Breast cancer",1800,Yes
ESR1,NM_001122740,hsa-miR-181a,rs1062577,"Breast cancer",1800,Yes
ESR1,NM_001122740,hsa-miR-302b*,rs2747648,"Breast cancer",1806,
IGF1R,NM_000875,hsa-miR-376a,rs2016347,"Breast cancer",1815,
IGF1R,NM_000875,hsa-miR-376b,rs2016347,"Breast cancer",1815,
ESR1,NM_001122740,hsa-miR-18,rs9341070,"Breast cancer, Type 2 diabetes",-1822,
ESR1,NM_001122740,hsa-miR-18,rs9341070,"Breast cancer, Type 2 diabetes",-1822,
ESR1,NM_001122740,hsa-miR-18a,rs9341070,"Breast cancer, Type 2 diabetes",-1842,Yes
ESR1,NM_001122740,hsa-miR-18b,rs9341070,"Breast cancer, Type 2 diabetes",-1842,Yes
ESR1,NM_001122740,hsa-miR-18,rs9341070,"Breast cancer, Type 2 diabetes",-1843,
ESR1,NM_001122740,hsa-miR-18,rs9341070,"Breast cancer, Type 2 diabetes",-1843,
IGF1,NM_001111283,hsa-miR-221,rs6220,"Breast cancer",-1844,
IGF1,NM_001111283,hsa-miR-222,rs6220,"Breast cancer",-1844,
ESR1,NM_001122740,hsa-miR-410,rs9341070,"Breast cancer, Type 2 diabetes",-1847,
ESR1,NM_001122740,hsa-miR-372,rs2747648,"Breast cancer",1848,
ESR1,NM_001122740,hsa-miR-93,rs2747648,"Breast cancer",1848,
ESR1,NM_001122740,hsa-miR-302a,rs2747648,"Breast cancer",1849,
ESR1,NM_001122740,hsa-miR-302b,rs2747648,"Breast cancer",1849,
ESR1,NM_001122740,hsa-miR-373,rs2747648,"Breast cancer",1849,
ESR1,NM_001122740,hsa-miR-302d,rs2747648,"Breast cancer",1849,
ESR1,NM_001122740,hsa-miR-302c,rs2747648,"Breast cancer",1849,Yes
ESRRG,NR_024099,hsa-miR-24,rs945453,"Breast cancer",-1850,
IGF1R,NM_000875,hsa-miR-503,rs2016347,"Breast cancer",1854,
IGF1R,NM_000875,hsa-miR-195,rs2016347,"Breast cancer",1854,
IGF1R,NM_000875,hsa-miR-424,rs2016347,"Breast cancer",1854,
IGF1R,NM_000875,hsa-miR-16,rs2016347,"Breast cancer",1854,
IGF1R,NM_000875,hsa-miR-15a,rs2016347,"Breast cancer",1854,
IGF1R,NM_000875,hsa-miR-497,rs2016347,"Breast cancer",1854,
IGF1R,NM_000875,hsa-miR-15b,rs2016347,"Breast cancer",1854,
ESR1,NM_001122740,hsa-miR-410,rs1062577,"Breast cancer",1855,
ESRRG,NR_024099,hsa-miR-200c,rs945453,"Breast cancer",-1855,
ESRRG,NR_024099,hsa-miR-200c,rs945453,"Breast cancer",-1855,
ESR1,NM_001122740,hsa-miR-18a,rs1062577,"Breast cancer",1859,Yes
ESR1,NM_001122740,hsa-miR-18b,rs1062577,"Breast cancer",1859,Yes
ESR1,NM_001122740,hsa-miR-18,rs1062577,"Breast cancer",1859,
ESR1,NM_001122740,hsa-miR-18,rs1062577,"Breast cancer",1859,
ESRRG,NR_024099,hsa-miR-137,rs945453,"Breast cancer",-1872,
ESR1,NM_001122740,hsa-miR-18,rs1062577,"Breast cancer",1880,
ESR1,NM_001122740,hsa-miR-18,rs1062577,"Breast cancer",1880,
IGF1,NM_001111283,hsa-miR-29c,rs6220,"Breast cancer",-1894,
IGF1,NM_001111283,hsa-miR-29b,rs6220,"Breast cancer",-1894,
IGF1,NM_001111283,hsa-miR-29a,rs6220,"Breast cancer",-1894,
ESR1,NM_001122740,hsa-miR-181a,rs9341070,"Breast cancer, Type 2 diabetes",-1902,Yes
ESR1,NM_001122740,hsa-miR-181d,rs9341070,"Breast cancer, Type 2 diabetes",-1902,
ESR1,NM_001122740,hsa-miR-181c,rs9341070,"Breast cancer, Type 2 diabetes",-1902,
ESR1,NM_001122740,hsa-miR-181b,rs9341070,"Breast cancer, Type 2 diabetes",-1902,Yes
ESR1,NM_001122740,hsa-miR-181c,rs9341070,"Breast cancer, Type 2 diabetes",-1902,
ESR1,NM_001122740,hsa-miR-181a,rs9341070,"Breast cancer, Type 2 diabetes",-1902,Yes
ESR1,NM_001122740,hsa-miR-181b,rs9341070,"Breast cancer, Type 2 diabetes",-1902,Yes
ESR1,NM_001122740,hsa-miR-181c,rs9341070,"Breast cancer, Type 2 diabetes",-1902,
ESR1,NM_001122740,hsa-miR-181b,rs9341070,"Breast cancer, Type 2 diabetes",-1902,Yes
ESR1,NM_001122740,hsa-miR-181a,rs9341070,"Breast cancer, Type 2 diabetes",-1902,Yes
IGF1,NM_001111283,hsa-miR-186,rs6220,"Breast cancer",-1906,
BRCA1,NR_027676,hsa-miR-30a-3p,rs4986850,"Breast cancer",-1906,
ESR1,NM_001122740,hsa-miR-22,rs3798577,"Breast cancer, Anorexia nervosa",-1911,Yes
ESR1,NM_001122740,hsa-miR-22,rs3798577,"Breast cancer, Anorexia nervosa",-1911,Yes
IGF1R,NM_000875,hsa-miR-340,rs2016347,"Breast cancer",1911,
IGF1,NM_001111283,hsa-miR-26b,rs6220,"Breast cancer",-1919,
IGF1,NM_001111283,hsa-miR-1297,rs6220,"Breast cancer",-1919,
IGF1,NM_001111283,hsa-miR-26a,rs6220,"Breast cancer",-1919,
ESR1,NM_001122740,hsa-miR-22,rs2747648,"Breast cancer",-1941,Yes
ESR1,NM_001122740,hsa-miR-22,rs2747648,"Breast cancer",-1941,Yes
ESR1,NM_001122740,hsa-miR-330,rs2747648,"Breast cancer",-1944,
RELL1,NM_001085400,hsa-miR-194,rs12142,"Breast cancer",1946,
ESR1,NM_001122740,hsa-miR-330,rs2747648,"Breast cancer",-1948,
BRCA1,NR_027676,hsa-miR-143,rs799917,"Cervical cancer, Breast cancer, Glioblastoma",-1956,
BRCA1,NR_027676,hsa-miR-197,rs1800751,"Breast cancer",1960,
IGF1R,NM_000875,hsa-miR-376c,rs2016347,"Breast cancer",1961,
ESR1,NM_001122740,hsa-miR-302d,rs1062577,"Breast cancer",1966,
ESR1,NM_001122740,hsa-miR-302c,rs1062577,"Breast cancer",1966,Yes
ESR1,NM_001122740,hsa-miR-302b,rs1062577,"Breast cancer",1966,
ESR1,NM_001122740,hsa-miR-302a,rs1062577,"Breast cancer",1966,
ESRRG,NR_024099,hsa-miR-384,rs945453,"Breast cancer",-1968,
ESR1,NM_001122740,hsa-miR-19b,rs2747648,"Breast cancer",-1982,Yes
ESR1,NM_001122740,hsa-miR-19a,rs2747648,"Breast cancer",-1982,Yes
ESR1,NM_001122740,hsa-miR-19b,rs2747648,"Breast cancer",-1982,Yes
ESR1,NM_001122740,hsa-miR-19a,rs2747648,"Breast cancer",-1982,Yes
ESR1,NM_001122740,hsa-miR-19a,rs2747648,"Breast cancer",-1982,Yes
ESR1,NM_001122740,hsa-miR-19b,rs2747648,"Breast cancer",-1982,Yes
ESR1,NM_001122740,hsa-miR-130b,rs2747648,"Breast cancer",-1983,
ESR1,NM_001122740,hsa-miR-301,rs2747648,"Breast cancer",-1983,
ESR1,NM_001122740,hsa-miR-130a,rs2747648,"Breast cancer",-1983,
ESR1,NM_001122740,hsa-miR-301,rs2747648,"Breast cancer",-1983,
ESR1,NM_001122740,hsa-miR-130b,rs2747648,"Breast cancer",-1983,
ESR1,NM_001122740,hsa-miR-130a,rs2747648,"Breast cancer",-1983,
ESR1,NM_001122740,hsa-miR-93,rs2747648,"Breast cancer",-1985,
ESR1,NM_001122740,hsa-miR-372,rs2747648,"Breast cancer",-1985,
BRCA1,NR_027676,hsa-miR-143,rs1800751,"Breast cancer",2003,
IGF1R,NM_000875,hsa-miR-505,rs2016347,"Breast cancer",2007,
ESR1,NM_001122740,hsa-miR-9,rs1062577,"Breast cancer",2018,
ESR1,NM_001122740,hsa-miR-188,rs2747648,"Breast cancer",2032,
ESR1,NM_001122740,hsa-miR-211,rs2747648,"Breast cancer",2033,
ESR1,NM_001122740,hsa-miR-539,rs2747648,"Breast cancer",-2033,
ESR1,NM_001122740,hsa-miR-204,rs2747648,"Breast cancer",2033,
ESR1,NM_001122740,hsa-miR-204,rs2747648,"Breast cancer",2033,
ESR1,NM_001122740,hsa-miR-211,rs2747648,"Breast cancer",2033,
BMPR1B,NM_001203,hsa-miR-24,rs1434536,"Breast cancer",-2033,
ESRRG,NR_024099,hsa-miR-200c,rs945453,"Breast cancer",-2036,
ESRRG,NR_024099,hsa-miR-200c,rs945453,"Breast cancer",-2036,
IGF1,NM_001111283,hsa-miR-488,rs6220,"Breast cancer",-2049,
ESR1,NM_001122740,hsa-miR-215,rs3798577,"Breast cancer, Anorexia nervosa",-2050,
BRCA1,NR_027676,hsa-miR-185,rs1800751,"Breast cancer",2056,
ESR1,NM_001122740,hsa-miR-9,rs3798577,"Breast cancer, Anorexia nervosa",-2057,
ESR1,NM_001122740,hsa-miR-203,rs9341070,"Breast cancer, Type 2 diabetes",-2070,
ESRRG,NR_024099,hsa-miR-212,rs945453,"Breast cancer",-2073,
ESRRG,NR_024099,hsa-miR-132,rs945453,"Breast cancer",-2073,
BRCA1,NR_027676,hsa-miR-132,rs1800751,"Breast cancer",2073,
ESR1,NM_001122740,hsa-miR-190b,rs9341070,"Breast cancer, Type 2 diabetes",-2075,
ESR1,NM_001122740,hsa-miR-190,rs9341070,"Breast cancer, Type 2 diabetes",-2075,
BRCA1,NR_027676,hsa-miR-140,rs4986850,"Breast cancer",-2099,
BRCA1,NR_027676,hsa-miR-154,rs4986850,"Breast cancer",-2128,
ESR1,NM_001122740,hsa-miR-122,rs2747648,"Breast cancer",2138,
PRKCA,NM_002737,hsa-miR-24,rs7342847,"Breast cancer",-2145,
BRCA1,NR_027676,hsa-miR-370,rs4986850,"Breast cancer",-2145,
ESR1,NM_001122740,hsa-miR-219-5p,rs9341070,"Breast cancer, Type 2 diabetes",-2148,
ESR1,NM_001122740,hsa-miR-219,rs9341070,"Breast cancer, Type 2 diabetes",-2148,
ESR1,NM_001122740,hsa-miR-221,rs9341070,"Breast cancer, Type 2 diabetes",-2157,Yes
ESR1,NM_001122740,hsa-miR-222,rs9341070,"Breast cancer, Type 2 diabetes",-2157,Yes
ESR1,NM_001122740,hsa-miR-222,rs9341070,"Breast cancer, Type 2 diabetes",-2157,Yes
ESR1,NM_001122740,hsa-miR-221,rs9341070,"Breast cancer, Type 2 diabetes",-2157,Yes
ESRRG,NR_024099,hsa-miR-141,rs945453,"Breast cancer",-2182,
ESRRG,NR_024099,hsa-miR-200a,rs945453,"Breast cancer",-2182,
ESRRG,NR_024099,hsa-miR-141,rs945453,"Breast cancer",-2182,
ESRRG,NR_024099,hsa-miR-141,rs945453,"Breast cancer",-2182,
CCND1,NM_053056,hsa-let-7a,rs678653,"Breast cancer",-2182,
CCND1,NM_053056,hsa-let-7c,rs678653,"Breast cancer",-2182,
CCND1,NM_053056,hsa-let-7b,rs678653,"Breast cancer",-2182,Yes
CCND1,NM_053056,hsa-miR-98,rs678653,"Breast cancer",-2182,
CCND1,NM_053056,hsa-let-7e,rs678653,"Breast cancer",-2182,
CCND1,NM_053056,hsa-let-7i,rs678653,"Breast cancer",-2182,
CCND1,NM_053056,hsa-let-7f,rs678653,"Breast cancer",-2182,
CCND1,NM_053056,hsa-let-7g,rs678653,"Breast cancer",-2182,
CCND1,NM_053056,hsa-let-7i,rs678653,"Breast cancer",-2182,
CCND1,NM_053056,hsa-let-7c,rs678653,"Breast cancer",-2182,
CCND1,NM_053056,hsa-let-7b,rs678653,"Breast cancer",-2182,Yes
CCND1,NM_053056,hsa-let-7f,rs678653,"Breast cancer",-2182,
CCND1,NM_053056,hsa-let-7g,rs678653,"Breast cancer",-2182,
CCND1,NM_053056,hsa-miR-98,rs678653,"Breast cancer",-2182,
CCND1,NM_053056,hsa-let-7a,rs678653,"Breast cancer",-2182,
CCND1,NM_053056,hsa-let-7e,rs678653,"Breast cancer",-2182,
ESRRG,NR_024099,hsa-miR-200a,rs945453,"Breast cancer",-2183,
ESRRG,NR_024099,hsa-miR-200a,rs945453,"Breast cancer",-2183,
ESR1,NM_001122740,hsa-miR-590-3p,rs9341070,"Breast cancer, Type 2 diabetes",-2184,
CCND1,NM_053056,hsa-let-7i,rs678653,"Breast cancer",-2186,
CCND1,NM_053056,hsa-let-7c,rs678653,"Breast cancer",-2186,
CCND1,NM_053056,hsa-let-7g,rs678653,"Breast cancer",-2186,
CCND1,NM_053056,hsa-miR-202,rs678653,"Breast cancer",-2186,
CCND1,NM_053056,hsa-let-7b,rs678653,"Breast cancer",-2186,Yes
CCND1,NM_053056,hsa-miR-98,rs678653,"Breast cancer",-2186,
CCND1,NM_053056,hsa-let-7e,rs678653,"Breast cancer",-2186,
CCND1,NM_053056,hsa-let-7d,rs678653,"Breast cancer",-2186,
CCND1,NM_053056,hsa-let-7f,rs678653,"Breast cancer",-2186,
CCND1,NM_053056,hsa-let-7a,rs678653,"Breast cancer",-2186,
ESR1,NM_001122740,hsa-miR-874,rs9341070,"Breast cancer, Type 2 diabetes",-2193,
ESR1,NM_001122740,hsa-miR-22,rs9341070,"Breast cancer, Type 2 diabetes",-2196,Yes
ESR1,NM_001122740,hsa-miR-22,rs9341070,"Breast cancer, Type 2 diabetes",-2196,Yes
ESR1,NM_001122740,hsa-miR-22,rs9341070,"Breast cancer, Type 2 diabetes",-2196,Yes
ESRRG,NR_024099,hsa-miR-208,rs945453,"Breast cancer",-2217,
ESRRG,NR_024099,hsa-miR-208,rs945453,"Breast cancer",-2217,
ESRRG,NR_024099,hsa-miR-376c,rs945453,"Breast cancer",-2224,
ESRRG,NR_024099,hsa-miR-368,rs945453,"Breast cancer",-2224,
ESRRG,NR_024099,hsa-miR-368,rs945453,"Breast cancer",-2224,
ESRRG,NR_024099,hsa-miR-590-3p,rs945453,"Breast cancer",-2244,
ESRRG,NR_024099,hsa-miR-320b,rs945453,"Breast cancer",-2281,
ESRRG,NR_024099,hsa-miR-320a,rs945453,"Breast cancer",-2281,
ESRRG,NR_024099,hsa-miR-320d,rs945453,"Breast cancer",-2281,
ESRRG,NR_024099,hsa-miR-320c,rs945453,"Breast cancer",-2281,
ESRRG,NR_024099,hsa-miR-320,rs945453,"Breast cancer",-2282,
ESRRG,NR_024099,hsa-miR-320,rs945453,"Breast cancer",-2282,
ESRRG,NR_024099,hsa-miR-494,rs945453,"Breast cancer",-2291,
RELL1,NM_001085400,hsa-miR-204,rs12142,"Breast cancer",2310,
RELL1,NM_001085400,hsa-miR-211,rs12142,"Breast cancer",2310,
PRKCA,NM_002737,hsa-miR-590-3p,rs7342847,"Breast cancer",2311,
PRKCA,NM_002737,hsa-miR-296-3p,rs7342847,"Breast cancer",2316,
ESR1,NM_001122740,hsa-miR-129-5p,rs9341070,"Breast cancer, Type 2 diabetes",-2317,
ESR1,NM_001122740,hsa-miR-138,rs9341070,"Breast cancer, Type 2 diabetes",-2350,
ESRRG,NR_024099,hsa-miR-10b,rs945453,"Breast cancer",-2392,
ESRRG,NR_024099,hsa-miR-10a,rs945453,"Breast cancer",-2392,
ESRRG,NR_024099,hsa-miR-10b,rs945453,"Breast cancer",-2393,
ESRRG,NR_024099,hsa-miR-10b,rs945453,"Breast cancer",-2393,
BRCA1,NR_027676,hsa-miR-30a-3p,rs1800751,"Breast cancer",2399,
ESRRG,NR_024099,hsa-miR-200b,rs945453,"Breast cancer",-2402,
ESRRG,NR_024099,hsa-miR-200b,rs945453,"Breast cancer",-2402,
CXCL12,NM_000609,hsa-miR-200a,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2421,
CXCL12,NM_000609,hsa-miR-141,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2421,
CXCL12,NM_000609,hsa-miR-141,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2421,
CXCL12,NM_000609,hsa-miR-200a,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2422,
CXCL12,NM_000609,hsa-miR-23b,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2429,
CXCL12,NM_000609,hsa-miR-23a,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2429,Yes
CXCL12,NM_000609,hsa-miR-23b,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2430,
CXCL12,NM_000609,hsa-miR-23a,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2430,Yes
CXCL12,NM_000609,hsa-miR-23a,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2430,Yes
CXCL12,NM_000609,hsa-miR-23b,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2430,
ESRRG,NR_024099,hsa-miR-378,rs945453,"Breast cancer",-2431,
ESRRG,NR_024099,hsa-miR-378,rs945453,"Breast cancer",-2431,
CXCL12,NM_000609,hsa-miR-144,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2439,
CXCL12,NM_000609,hsa-miR-101,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2440,
CXCL12,NM_000609,hsa-miR-144,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2440,
CXCL12,NM_000609,hsa-miR-199a*,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2440,
CXCL12,NM_000609,hsa-miR-101,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2440,
CXCL12,NM_000609,hsa-miR-199a*,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2440,
CXCL12,NM_000609,hsa-miR-144,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2440,
CXCL12,NM_000609,hsa-miR-101,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2440,
IGF1R,NM_000875,hsa-miR-378,rs2016347,"Breast cancer",-2461,
IGF1R,NM_000875,hsa-miR-422a,rs2016347,"Breast cancer",-2461,
IGF1R,NM_000875,hsa-miR-22,rs2016347,"Breast cancer",2464,
IGF1R,NM_000875,hsa-miR-100,rs2016347,"Breast cancer",-2473,Yes
IGF1R,NM_000875,hsa-miR-99a,rs2016347,"Breast cancer",-2473,Yes
IGF1R,NM_000875,hsa-miR-99b,rs2016347,"Breast cancer",-2473,
CXCL12,NM_000609,hsa-miR-23b,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2478,
CXCL12,NM_000609,hsa-miR-23a,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2478,Yes
CXCL12,NM_000609,hsa-miR-23a,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2478,Yes
CXCL12,NM_000609,hsa-miR-23b,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2478,
CXCL12,NM_000609,hsa-miR-23b,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2478,
CXCL12,NM_000609,hsa-miR-23a,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2478,Yes
BRCA1,NR_027676,hsa-miR-30a-3p,rs799917,"Cervical cancer, Breast cancer, Glioblastoma",-2488,
BRCA1,NR_027676,hsa-miR-143,rs4986850,"Breast cancer",-2491,
IGF1R,NM_000875,hsa-miR-30d,rs2016347,"Breast cancer",-2500,
IGF1R,NM_000875,hsa-miR-30e,rs2016347,"Breast cancer",-2500,
IGF1R,NM_000875,hsa-miR-30a,rs2016347,"Breast cancer",-2500,
IGF1R,NM_000875,hsa-miR-30b,rs2016347,"Breast cancer",-2500,
IGF1R,NM_000875,hsa-miR-30c,rs2016347,"Breast cancer",-2500,
ESR1,NM_001122740,hsa-miR-26b,rs9341070,"Breast cancer, Type 2 diabetes",-2517,
ESR1,NM_001122740,hsa-miR-26a,rs9341070,"Breast cancer, Type 2 diabetes",-2517,
IGF1R,NM_000875,hsa-miR-494,rs2016347,"Breast cancer",-2519,
IGF1R,NM_000875,hsa-miR-1271,rs2016347,"Breast cancer",2536,
IGF1R,NM_000875,hsa-miR-182,rs2016347,"Breast cancer",2536,Yes
IGF1R,NM_000875,hsa-miR-96,rs2016347,"Breast cancer",2536,
IGF1R,NM_000875,hsa-miR-182,rs2016347,"Breast cancer",2536,Yes
IGF1R,NM_000875,hsa-miR-96,rs2016347,"Breast cancer",2536,
IGF1R,NM_000875,hsa-miR-182,rs2016347,"Breast cancer",2536,Yes
IGF1R,NM_000875,hsa-miR-96,rs2016347,"Breast cancer",2536,
CXCL12,NM_000609,hsa-miR-371-5p,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2551,
IGF1R,NM_000875,hsa-miR-340,rs2016347,"Breast cancer",-2553,
BRCA1,NR_027676,hsa-miR-143,rs1800751,"Breast cancer",2564,
ESR1,NM_001122740,hsa-miR-145,rs3798577,"Breast cancer, Anorexia nervosa",-2569,
IGF1R,NM_000875,hsa-miR-328,rs2016347,"Breast cancer",2585,
ESRRG,NR_024099,hsa-miR-374b,rs945453,"Breast cancer",-2590,
ESRRG,NR_024099,hsa-miR-374a,rs945453,"Breast cancer",-2590,
ESRRG,NR_024099,hsa-miR-374,rs945453,"Breast cancer",-2590,
CXCL12,NM_000609,hsa-miR-448,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2600,
CXCL12,NM_000609,hsa-miR-302c,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2604,
CXCL12,NM_000609,hsa-miR-373,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2604,
CXCL12,NM_000609,hsa-miR-302b,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2604,
CXCL12,NM_000609,hsa-miR-302e,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2604,
CXCL12,NM_000609,hsa-miR-520d-3p,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2604,
